Altitude (m MSL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%)
798, 92628, 3.20, 306.60, 17.02, 0
799, 92613, 3.35, 316.30, 17.02, 0
801, 92598, 2.85, 310.70, 17.12, 0
801, 92593, 3.20, 304.90, 17.12, 0
801, 92588, 3.15, 306.30, 17.12, 0
802, 92579, 3.15, 311.80, 17.02, 0
803, 92570, 3.40, 315.10, 17.12, 0
804, 92562, 3.15, 316.00, 17.33, 0
804, 92553, 3.70, 316.40, 17.43, 0
805, 92545, 3.45, 314.70, 17.43, 0
806, 92538, 3.00, 313.70, 17.43, 0
806, 92533, 3.45, 324.70, 17.73, 0
807, 92528, 3.65, 326.40, 17.73, 0
807, 92527, 3.90, 325.60, 17.84, 0
807, 92526, 3.50, 329.90, 17.73, 0
807, 92526, 3.80, 324.30, 17.53, 0
808, 92519, 4.15, 327.10, 17.63, 0
808, 92512, 3.60, 327.30, 17.73, 0
809, 92506, 3.85, 329.10, 17.84, 0
809, 92502, 3.90, 333.70, 17.94, 0
809, 92500, 4.00, 326.30, 17.94, 0
810, 92493, 4.40, 323.90, 17.94, 0
810, 92487, 3.95, 323.20, 17.94, 0
811, 92482, 4.10, 330.40, 18.04, 0
811, 92476, 4.45, 324.10, 18.04, 0
812, 92471, 4.40, 325.00, 18.15, 0
812, 92466, 4.45, 327.10, 18.15, 0
813, 92454, 4.55, 323.90, 18.15, 0
815, 92442, 4.45, 322.90, 18.15, 0
816, 92430, 4.50, 329.40, 18.04, 0
816, 92423, 4.70, 320.60, 18.15, 0
818, 92408, 4.95, 327.50, 18.15, 0
818, 92407, 4.60, 322.90, 18.25, 0
819, 92396, 4.45, 324.90, 18.35, 0
820, 92386, 5.00, 328.20, 18.35, 0
820, 92383, 4.85, 325.20, 18.35, 0
820, 92380, 4.85, 325.20, 18.25, 0
820, 92378, 5.25, 327.80, 18.35, 0
820, 92375, 4.85, 322.20, 18.46, 0
821, 92372, 4.95, 326.30, 18.46, 0
821, 92370, 4.95, 327.20, 18.35, 0
823, 92352, 4.40, 322.90, 18.46, 0
824, 92335, 4.65, 327.80, 18.56, 0
826, 92318, 5.10, 327.90, 18.56, 0
826, 92309, 4.70, 324.20, 18.56, 0
828, 92296, 5.00, 329.50, 18.56, 0
829, 92284, 4.95, 327.90, 18.46, 0
829, 92281, 4.35, 324.30, 18.35, 0
829, 92279, 5.05, 329.10, 18.35, 0
829, 92278, 5.10, 326.50, 18.46, 0
830, 92272, 4.70, 322.90, 18.56, 0
830, 92267, 5.25, 327.20, 18.46, 0
831, 92262, 5.20, 327.50, 18.35, 0
832, 92243, 5.20, 329.60, 18.46, 0
833, 92234, 5.30, 330.20, 18.56, 0
834, 92223, 4.70, 328.00, 18.56, 0
835, 92212, 5.40, 327.30, 18.56, 0
836, 92202, 5.20, 326.70, 18.46, 0
836, 92200, 4.70, 325.90, 18.35, 0
836, 92198, 5.25, 330.40, 18.25, 0
837, 92196, 5.00, 331.70, 18.35, 0
841, 92149, 4.70, 328.70, 18.56, 0
842, 92132, 5.30, 331.20, 18.56, 0
844, 92116, 5.15, 333.10, 18.56, 0
845, 92106, 4.60, 331.40, 18.46, 0
846, 92089, 5.15, 329.30, 18.56, 0
848, 92072, 4.95, 328.00, 18.56, 0
848, 92069, 4.60, 331.60, 18.46, 0
848, 92067, 5.30, 331.60, 18.35, 0
848, 92066, 5.05, 329.50, 18.46, 0
849, 92060, 4.85, 331.10, 18.46, 0
849, 92054, 5.45, 328.90, 18.35, 0
850, 92048, 5.00, 326.90, 18.46, 0
854, 92003, 4.55, 334.50, 18.35, 0
855, 91992, 5.15, 330.20, 18.46, 0
856, 91982, 4.65, 329.80, 18.46, 0
856, 91979, 4.85, 330.50, 18.35, 0
856, 91977, 5.35, 327.20, 18.46, 0
856, 91976, 5.00, 331.90, 18.35, 0
857, 91966, 5.00, 333.70, 18.46, 0
858, 91956, 5.20, 331.10, 18.46, 0
859, 91946, 4.95, 333.10, 18.35, 0
860, 91933, 5.10, 331.60, 18.46, 0
861, 91920, 5.30, 327.70, 18.46, 0
862, 91908, 4.85, 330.10, 18.35, 0
863, 91900, 5.35, 328.40, 18.35, 0
864, 91893, 5.35, 327.10, 18.46, 0
864, 91886, 4.85, 331.20, 18.35, 0
865, 91877, 5.10, 331.00, 18.46, 0
866, 91868, 5.25, 329.10, 18.46, 0
867, 91860, 4.80, 332.70, 18.35, 0
868, 91849, 5.10, 331.90, 18.46, 0
869, 91839, 5.30, 329.10, 18.46, 0
869, 91830, 5.15, 330.70, 18.35, 0
871, 91818, 5.60, 327.90, 18.46, 0
872, 91807, 5.55, 328.80, 18.46, 0
873, 91796, 5.15, 331.80, 18.35, 0
873, 91786, 5.40, 329.10, 18.46, 0
874, 91777, 5.20, 331.70, 18.46, 0
875, 91768, 4.85, 334.10, 18.35, 0
876, 91757, 5.30, 329.00, 18.46, 0
877, 91746, 5.15, 330.80, 18.46, 0
878, 91736, 5.50, 330.80, 18.35, 0
883, 91677, 5.15, 329.60, 18.46, 0
884, 91663, 5.10, 333.00, 18.46, 0
886, 91650, 5.55, 330.70, 18.35, 0
888, 91629, 5.75, 328.20, 18.35, 0
889, 91608, 5.50, 333.00, 18.46, 0
891, 91588, 5.50, 331.60, 18.46, 0
892, 91582, 5.30, 329.60, 18.35, 0
892, 91577, 5.30, 334.10, 18.35, 0
893, 91572, 5.60, 330.10, 18.46, 0
894, 91562, 5.60, 327.90, 18.46, 0
894, 91553, 5.85, 331.80, 18.35, 0
895, 91544, 5.85, 330.00, 18.25, 0
897, 91526, 5.55, 330.80, 18.35, 0
898, 91509, 5.70, 335.40, 18.46, 0
900, 91492, 5.85, 332.40, 18.56, 0
902, 91472, 5.85, 330.50, 18.56, 0
903, 91453, 6.10, 333.70, 18.56, 0
905, 91434, 6.25, 329.30, 18.56, 0
906, 91423, 5.90, 329.30, 18.56, 0
907, 91412, 5.85, 332.60, 18.56, 0
908, 91402, 5.85, 327.90, 18.56, 0
910, 91384, 5.80, 330.40, 18.46, 0
911, 91367, 5.85, 333.80, 18.46, 0
913, 91350, 6.00, 327.70, 18.46, 0
914, 91339, 6.05, 329.70, 18.46, 0
915, 91328, 6.25, 333.90, 18.46, 0
916, 91318, 6.15, 327.80, 18.35, 0
916, 91310, 6.00, 330.80, 18.35, 0
917, 91303, 6.00, 335.10, 18.25, 0
918, 91296, 6.00, 330.10, 18.25, 0
919, 91278, 6.05, 333.10, 18.25, 0
921, 91260, 6.30, 332.60, 18.35, 0
923, 91242, 6.45, 327.20, 18.46, 0
924, 91229, 6.20, 330.20, 18.46, 0
925, 91217, 6.20, 332.60, 18.46, 0
926, 91206, 6.20, 328.00, 18.35, 0
927, 91189, 6.15, 333.00, 18.25, 0
929, 91172, 6.25, 334.40, 18.35, 0
930, 91156, 6.40, 327.60, 18.35, 0
932, 91138, 6.20, 329.70, 18.46, 0
934, 91120, 6.70, 330.70, 18.46, 0
935, 91102, 6.50, 326.40, 18.35, 0
936, 91093, 6.35, 330.90, 18.35, 0
937, 91084, 6.55, 331.70, 18.25, 0
938, 91076, 6.30, 327.50, 18.25, 0
941, 91039, 6.60, 333.10, 18.35, 0
943, 91022, 6.35, 328.40, 18.46, 0
944, 91006, 6.60, 331.90, 18.46, 0
945, 90991, 6.85, 329.70, 18.56, 0
947, 90976, 6.40, 326.20, 18.46, 0
949, 90952, 6.55, 332.10, 18.46, 0
951, 90928, 6.70, 331.50, 18.35, 0
953, 90904, 6.10, 327.80, 18.25, 0
954, 90898, 6.35, 332.70, 18.15, 0
954, 90893, 6.70, 329.50, 18.15, 0
955, 90888, 6.30, 327.30, 18.25, 0
957, 90860, 6.85, 331.60, 18.25, 0
960, 90833, 7.00, 328.60, 18.25, 0
962, 90806, 6.30, 328.30, 18.25, 0
962, 90804, 6.70, 332.20, 18.15, 0
962, 90802, 6.65, 329.70, 18.04, 0
963, 90800, 6.00, 329.50, 18.04, 0
964, 90781, 6.65, 331.30, 18.04, 0
966, 90762, 6.75, 327.00, 18.15, 0
968, 90744, 6.35, 327.70, 18.25, 0
970, 90722, 6.85, 331.60, 18.25, 0
972, 90701, 6.70, 328.30, 18.25, 0
974, 90680, 6.30, 330.80, 18.15, 0
974, 90671, 6.65, 333.40, 18.15, 0
975, 90663, 6.40, 328.00, 18.04, 0
976, 90656, 6.40, 330.40, 17.94, 0
977, 90637, 7.00, 332.20, 17.94, 0
979, 90619, 6.85, 327.70, 18.04, 0
981, 90602, 6.55, 330.50, 18.15, 0
982, 90588, 6.95, 331.40, 18.15, 0
983, 90575, 6.55, 327.80, 18.04, 0
984, 90562, 6.25, 330.50, 17.94, 0
986, 90543, 6.55, 330.20, 17.84, 0
988, 90525, 6.55, 327.00, 17.94, 0
989, 90508, 6.50, 330.80, 18.04, 0
990, 90494, 6.90, 331.10, 18.04, 0
992, 90481, 6.80, 328.30, 18.04, 0
993, 90468, 6.80, 330.90, 18.04, 0
995, 90443, 6.90, 328.90, 18.04, 0
997, 90419, 6.65, 325.40, 17.94, 0
999, 90396, 6.65, 328.50, 17.94, 0
1000, 90385, 7.05, 328.70, 17.84, 0
1001, 90375, 6.85, 328.50, 17.84, 0
1002, 90366, 6.80, 332.50, 17.84, 0
1003, 90358, 6.90, 330.40, 17.73, 0
1004, 90350, 6.65, 327.90, 17.63, 0
1004, 90342, 6.65, 329.80, 17.63, 0
1006, 90325, 6.80, 326.70, 17.73, 0
1007, 90308, 6.65, 327.60, 17.84, 0
1009, 90292, 6.90, 331.30, 17.94, 0
1010, 90275, 7.00, 327.70, 17.94, 0
1012, 90258, 6.60, 329.80, 17.94, 0
1014, 90242, 6.70, 332.10, 17.94, 0
1015, 90230, 6.95, 327.50, 17.94, 0
1016, 90218, 6.90, 330.30, 17.84, 0
1017, 90206, 7.05, 330.10, 17.73, 0
1017, 90200, 7.30, 326.30, 17.63, 0
1018, 90195, 7.05, 327.40, 17.63, 0
1018, 90190, 6.90, 326.70, 17.73, 0
1020, 90171, 6.90, 325.60, 17.84, 0
1022, 90152, 6.85, 329.50, 17.94, 0
1023, 90134, 6.95, 329.10, 17.94, 0
1025, 90119, 7.20, 327.30, 17.94, 0
1026, 90104, 7.20, 328.50, 17.94, 0
1027, 90090, 7.20, 326.90, 17.84, 0
1028, 90079, 7.05, 326.00, 17.84, 0
1029, 90068, 6.75, 328.70, 17.73, 0
1030, 90058, 6.90, 328.50, 17.73, 0
1031, 90052, 7.20, 326.00, 17.73, 0
1031, 90046, 7.35, 327.10, 17.73, 0
1032, 90040, 7.35, 328.60, 17.84, 0
1033, 90031, 7.45, 328.30, 17.94, 0
1034, 90022, 7.35, 330.10, 17.94, 0
1034, 90014, 7.05, 329.90, 17.84, 0
1036, 89994, 7.05, 329.00, 17.73, 0
1038, 89975, 7.05, 331.10, 17.63, 0
1040, 89956, 7.05, 330.00, 17.63, 0
1040, 89953, 7.50, 325.90, 17.73, 0
1040, 89951, 7.50, 329.10, 17.84, 0
1040, 89950, 7.35, 332.00, 17.84, 0
1042, 89933, 7.60, 328.50, 17.73, 0
1043, 89916, 7.35, 329.90, 17.63, 0
1045, 89900, 7.05, 330.10, 17.63, 0
1045, 89893, 7.10, 327.30, 17.63, 0
1046, 89887, 7.35, 329.80, 17.63, 0
1046, 89882, 7.35, 328.80, 17.63, 0
1047, 89877, 7.85, 326.80, 17.63, 0
1047, 89872, 7.70, 329.50, 17.73, 0
1048, 89868, 7.15, 328.30, 17.84, 0
1049, 89856, 7.40, 329.30, 17.84, 0
1050, 89845, 7.55, 332.60, 17.63, 0
1051, 89834, 7.35, 329.30, 17.53, 0
1051, 89827, 7.80, 328.90, 17.53, 0
1052, 89820, 7.80, 330.10, 17.63, 0
1053, 89814, 7.45, 328.00, 17.63, 0
1053, 89807, 7.20, 330.50, 17.73, 0
1054, 89801, 7.25, 331.60, 17.84, 0
1054, 89796, 7.50, 329.40, 17.73, 0
1055, 89786, 7.60, 330.90, 17.53, 0
1056, 89776, 7.70, 331.90, 17.43, 0
1057, 89766, 7.85, 329.40, 17.43, 0
1058, 89758, 7.60, 331.40, 17.43, 0
1058, 89751, 7.60, 331.30, 17.43, 0
1059, 89744, 7.50, 328.80, 17.33, 0
1060, 89735, 7.25, 330.60, 17.33, 0
1061, 89727, 7.50, 330.50, 17.33, 0
1061, 89720, 7.75, 329.50, 17.33, 0
1062, 89711, 7.60, 332.70, 17.33, 0
1063, 89702, 8.05, 331.80, 17.33, 0
1064, 89694, 7.85, 330.70, 17.43, 0
1065, 89684, 7.55, 334.20, 17.53, 0
1066, 89674, 7.90, 330.80, 17.63, 0
1066, 89664, 7.70, 329.00, 17.73, 0
1068, 89647, 7.70, 332.20, 17.73, 0
1070, 89630, 7.90, 331.30, 17.73, 0
1071, 89614, 7.55, 332.10, 17.63, 0
1072, 89605, 8.10, 333.90, 17.63, 0
1073, 89591, 8.55, 330.70, 17.63, 0
1074, 89578, 8.15, 333.90, 17.63, 0
1075, 89574, 7.90, 335.70, 17.63, 0
1075, 89571, 8.00, 334.00, 17.63, 0
1075, 89568, 8.05, 335.80, 17.53, 0
1076, 89563, 8.25, 333.70, 17.53, 0
1076, 89559, 8.45, 331.90, 17.63, 0
1076, 89556, 8.25, 334.10, 17.73, 0
1077, 89551, 8.30, 333.20, 17.73, 0
1077, 89546, 8.30, 333.20, 17.73, 0
1078, 89542, 8.00, 336.70, 17.63, 0
1079, 89532, 8.35, 336.10, 17.63, 0
1079, 89523, 8.50, 335.10, 17.73, 0
1080, 89514, 8.45, 337.20, 17.84, 0
1083, 89479, 8.45, 333.20, 17.73, 0
1085, 89462, 8.15, 335.90, 17.73, 0
1086, 89446, 8.00, 335.70, 17.84, 0
1087, 89438, 8.25, 340.20, 17.94, 0
1088, 89433, 8.55, 336.20, 17.94, 0
1088, 89428, 8.05, 334.80, 17.94, 0
1089, 89424, 8.50, 337.10, 17.94, 0
1089, 89415, 8.75, 333.40, 17.84, 0
1090, 89406, 8.15, 334.80, 17.94, 0
1091, 89398, 8.70, 339.10, 17.94, 0
1092, 89391, 8.70, 337.90, 18.04, 0
1092, 89384, 8.25, 337.80, 18.04, 0
1093, 89378, 8.55, 338.70, 18.04, 0
1094, 89369, 8.30, 336.60, 17.94, 0
1094, 89360, 8.00, 335.80, 17.84, 0
1095, 89352, 8.75, 338.00, 17.73, 0
1096, 89342, 8.65, 336.40, 17.73, 0
1097, 89333, 8.60, 337.50, 17.73, 0
1098, 89324, 9.05, 339.40, 17.73, 0
1098, 89323, 8.45, 337.50, 17.84, 0
1098, 89322, 8.30, 336.60, 17.84, 0
1098, 89322, 8.55, 337.50, 17.94, 0
1099, 89312, 8.20, 337.70, 17.94, 0
1100, 89303, 8.45, 338.90, 18.04, 0
1100, 89294, 8.95, 339.40, 18.04, 0
1101, 89290, 8.50, 338.00, 18.04, 0
1101, 89286, 8.80, 338.20, 18.04, 0
1102, 89282, 8.90, 337.90, 18.04, 0
1103, 89271, 8.35, 336.20, 18.04, 0
1103, 89261, 8.40, 337.20, 18.04, 0
1104, 89252, 8.50, 338.40, 18.04, 0
1106, 89237, 8.15, 337.60, 18.04, 0
1107, 89223, 8.55, 338.50, 18.04, 0
1108, 89210, 8.75, 338.50, 18.04, 0
1108, 89209, 8.30, 336.90, 17.94, 0
1108, 89208, 8.70, 337.90, 17.94, 0
1108, 89208, 8.85, 337.40, 17.84, 0
1109, 89203, 8.30, 335.80, 17.73, 0
1109, 89198, 8.45, 338.00, 17.73, 0
1110, 89194, 8.40, 339.00, 17.63, 0
1110, 89187, 7.95, 337.00, 17.63, 0
1111, 89180, 8.45, 337.80, 17.63, 0
1112, 89174, 8.50, 337.00, 17.53, 0
1113, 89157, 8.25, 334.30, 17.63, 0
1115, 89140, 8.65, 336.90, 17.73, 0
1116, 89124, 8.35, 337.60, 17.73, 0
1117, 89113, 7.95, 336.20, 17.73, 0
1118, 89102, 8.45, 338.10, 17.73, 0
1119, 89092, 8.25, 337.50, 17.73, 0
1120, 89083, 8.00, 335.10, 17.73, 0
1121, 89074, 8.50, 337.50, 17.73, 0
1122, 89066, 8.25, 337.20, 17.73, 0
1122, 89056, 8.00, 335.00, 17.73, 0
1123, 89047, 8.45, 335.90, 17.73, 0
1124, 89038, 8.25, 336.00, 17.73, 0
1125, 89029, 8.20, 335.40, 17.84, 0
1126, 89020, 8.55, 338.50, 17.73, 0
1126, 89012, 8.25, 338.30, 17.73, 0
1127, 89004, 8.15, 336.30, 17.73, 0
1128, 88996, 8.60, 337.60, 17.73, 0
1129, 88988, 8.20, 334.50, 17.73, 0
1129, 88982, 8.15, 333.70, 17.84, 0
1130, 88977, 8.60, 336.80, 17.84, 0
1130, 88972, 8.20, 335.90, 17.84, 0
1131, 88965, 8.20, 336.60, 17.94, 0
1131, 88958, 8.55, 339.10, 18.04, 0
1132, 88952, 8.05, 336.10, 18.15, 0
1133, 88945, 8.05, 334.60, 18.04, 0
1133, 88938, 8.40, 336.20, 17.94, 0
1134, 88932, 8.05, 334.20, 17.84, 0
1135, 88916, 8.25, 334.20, 17.84, 0
1137, 88901, 8.70, 335.70, 17.84, 0
1138, 88886, 8.25, 335.30, 17.84, 0
1139, 88881, 8.35, 334.50, 17.94, 0
1139, 88876, 8.65, 336.90, 18.04, 0
1139, 88872, 8.15, 335.70, 18.04, 0
1141, 88851, 8.10, 335.70, 17.84, 0
1143, 88830, 8.45, 336.60, 17.73, 0
1145, 88810, 7.80, 334.50, 17.73, 0
1145, 88806, 8.35, 336.40, 17.94, 0
1146, 88797, 8.15, 336.80, 18.04, 0
1147, 88788, 7.60, 334.40, 18.04, 0
1148, 88779, 7.95, 335.70, 17.94, 0
1149, 88770, 8.10, 335.80, 17.84, 0
1150, 88762, 7.90, 334.20, 17.73, 0
1151, 88744, 8.40, 335.10, 17.73, 0
1153, 88727, 8.25, 335.90, 17.73, 0
1154, 88710, 7.80, 334.60, 17.73, 0
1155, 88700, 8.00, 336.70, 17.73, 0
1156, 88691, 7.80, 336.80, 17.73, 0
1157, 88682, 7.70, 334.90, 17.73, 0
1157, 88681, 7.75, 41.00, 17.73, 0
1157, 88680, 8.15, 336.90, 17.73, 0
1157, 88680, 7.90, 334.30, 17.63, 0
1158, 88668, 8.30, 336.90, 17.63, 0
1159, 88656, 7.85, 336.80, 17.73, 0
1161, 88644, 7.60, 334.60, 17.84, 0
1161, 88634, 7.90, 337.80, 17.94, 0
1162, 88625, 7.55, 337.50, 18.04, 0
1163, 88616, 7.65, 334.80, 18.15, 0
1164, 88609, 8.05, 337.80, 18.15, 0
1164, 88602, 7.70, 336.40, 18.15, 0
1165, 88596, 7.85, 333.50, 18.15, 0
1166, 88586, 8.05, 336.20, 18.15, 0
1167, 88577, 7.65, 335.50, 18.15, 0
1168, 88568, 7.55, 334.10, 18.15, 0
1168, 88559, 7.70, 338.70, 18.15, 0
1169, 88550, 7.35, 338.20, 18.15, 0
1170, 88542, 7.65, 336.60, 18.15, 0
1171, 88531, 7.85, 339.40, 18.15, 0
1172, 88520, 7.55, 337.70, 18.15, 0
1173, 88510, 7.80, 336.20, 18.04, 0
1174, 88502, 7.90, 339.00, 18.15, 0
1174, 88494, 7.55, 337.40, 18.15, 0
1175, 88486, 7.55, 335.90, 18.15, 0
1176, 88479, 7.45, 339.80, 18.15, 0
1176, 88472, 7.10, 338.10, 18.15, 0
1177, 88466, 7.65, 336.70, 18.15, 0
1178, 88459, 7.80, 340.30, 18.04, 0
1178, 88452, 7.80, 41.00, 17.94, 0
1179, 88446, 7.80, 336.40, 17.84, 0
1180, 88436, 7.65, 339.40, 17.84, 0
1181, 88426, 7.20, 337.40, 17.84, 0
1182, 88416, 7.55, 334.60, 17.84, 0
1182, 88407, 7.55, 339.80, 17.84, 0
1183, 88398, 6.85, 336.70, 17.84, 0
1184, 88390, 7.40, 335.90, 17.73, 0
1186, 88371, 7.20, 339.50, 17.63, 0
1188, 88352, 7.05, 336.50, 17.73, 0
1189, 88334, 7.70, 335.50, 17.84, 0
1190, 88329, 7.05, 341.30, 18.04, 0
1191, 88312, 7.05, 338.60, 17.94, 0
1193, 88296, 7.50, 339.00, 17.84, 0
1193, 88290, 6.95, 340.40, 18.15, 0
1194, 88283, 7.20, 337.10, 18.04, 0
1195, 88276, 7.40, 339.50, 17.94, 0
1196, 88264, 6.85, 342.10, 17.84, 0
1197, 88253, 7.05, 338.80, 17.73, 0
1198, 88242, 7.05, 340.10, 17.73, 0
1199, 88226, 6.45, 341.50, 17.73, 0
1201, 88211, 6.85, 338.60, 17.73, 0
1202, 88196, 7.25, 339.30, 17.84, 0
1202, 88192, 6.80, 341.10, 17.84, 0
1203, 88189, 7.25, 338.80, 17.84, 0
1203, 88186, 7.25, 340.00, 17.84, 0
1204, 88178, 6.80, 339.10, 17.94, 0
1204, 88174, 6.80, 341.20, 17.94, 0
1205, 88168, 6.40, 341.80, 17.94, 0
1205, 88162, 7.00, 340.00, 17.84, 0
1206, 88156, 6.85, 341.90, 17.84, 0
1206, 88153, 6.55, 343.40, 17.73, 0
1206, 88151, 7.15, 340.90, 17.73, 0
1206, 88150, 6.80, 342.40, 17.84, 0
1208, 88135, 6.55, 339.80, 18.04, 0
1209, 88120, 7.00, 339.20, 18.04, 0
1211, 88106, 6.75, 342.10, 17.94, 0
1211, 88105, 6.50, 343.30, 17.94, 0
1211, 88104, 6.90, 342.00, 17.84, 0
1211, 88104, 6.60, 342.40, 17.84, 0
1212, 88093, 6.25, 340.60, 17.94, 0
1213, 88083, 6.75, 340.30, 18.04, 0
1214, 88074, 6.55, 340.20, 18.04, 0
1214, 88070, 6.40, 339.00, 18.04, 0
1214, 88066, 6.95, 340.90, 17.94, 0
1215, 88062, 6.80, 343.00, 17.84, 0
1216, 88050, 6.60, 342.40, 17.84, 0
1217, 88039, 7.10, 343.10, 17.84, 0
1218, 88028, 6.75, 343.00, 17.94, 0
1219, 88013, 6.60, 342.50, 18.04, 0
1221, 87998, 6.95, 344.10, 18.04, 0
1222, 87984, 6.55, 345.40, 17.94, 0
1223, 87973, 6.55, 341.00, 17.94, 0
1224, 87959, 6.85, 342.30, 17.94, 0
1225, 87946, 6.45, 343.30, 17.94, 0
1226, 87943, 6.30, 344.50, 17.94, 0
1227, 87933, 6.65, 344.50, 18.04, 0
1227, 87924, 6.20, 343.40, 18.15, 0
1229, 87906, 6.35, 343.00, 18.04, 0
1231, 87889, 6.60, 342.80, 18.04, 0
1232, 87872, 6.15, 343.60, 17.94, 0
1232, 87871, 6.85, 348.40, 17.84, 0
1233, 87862, 6.25, 347.90, 17.94, 0
1234, 87854, 6.45, 345.20, 18.04, 0
1235, 87846, 6.90, 347.00, 18.15, 0
1236, 87838, 6.20, 345.90, 18.04, 0
1237, 87820, 6.25, 345.70, 18.04, 0
1239, 87803, 6.65, 348.20, 18.04, 0
1240, 87786, 5.95, 347.00, 17.94, 0
1241, 87780, 6.90, 348.30, 17.84, 0
1242, 87770, 6.35, 348.10, 17.94, 0
1243, 87758, 6.35, 347.90, 17.94, 0
1244, 87747, 6.45, 350.30, 17.94, 0
1245, 87736, 5.90, 348.60, 17.84, 0
1245, 87734, 6.60, 348.40, 17.73, 0
1245, 87732, 6.60, 349.00, 17.73, 0
1246, 87730, 6.10, 347.50, 17.84, 0
1247, 87719, 6.80, 349.70, 17.94, 0
1247, 87709, 6.65, 351.10, 18.04, 0
1248, 87700, 6.20, 349.00, 17.94, 0
1249, 87692, 6.65, 350.00, 17.94, 0
1250, 87685, 6.30, 351.90, 17.84, 0
1250, 87678, 6.25, 351.30, 17.73, 0
1251, 87674, 6.65, 351.10, 17.63, 0
1251, 87671, 6.65, 41.00, 17.73, 0
1251, 87668, 6.20, 352.90, 17.84, 0
1252, 87662, 6.60, 41.00, 17.94, 0
1252, 87657, 6.15, 351.90, 17.94, 0
1253, 87652, 6.25, 348.20, 18.04, 0
1254, 87644, 6.70, 348.90, 18.04, 0
1254, 87636, 6.25, 350.90, 18.04, 0
1255, 87628, 6.50, 351.40, 18.04, 0
1256, 87619, 6.90, 352.70, 18.04, 0
1257, 87610, 6.20, 353.00, 17.94, 0
1258, 87602, 6.25, 350.10, 17.94, 0
1258, 87594, 6.50, 350.50, 17.84, 0
1259, 87587, 5.90, 351.90, 17.84, 0
1260, 87580, 6.30, 351.50, 17.73, 0
1260, 87578, 6.50, 352.30, 17.63, 0
1260, 87577, 6.15, 353.00, 17.63, 0
1260, 87576, 6.70, 352.60, 17.73, 0
1261, 87563, 6.40, 350.50, 17.84, 0
1262, 87551, 5.80, 351.40, 17.84, 0
1263, 87540, 6.40, 350.20, 17.73, 0
1263, 87539, 6.15, 350.20, 17.63, 0
1263, 87538, 5.85, 353.20, 17.63, 0
1264, 87538, 6.55, 351.40, 17.63, 0
1264, 87528, 6.60, 351.80, 17.84, 0
1265, 87518, 6.15, 353.10, 17.84, 0
1266, 87508, 6.65, 352.20, 17.94, 0
1267, 87495, 6.15, 353.00, 17.84, 0
1269, 87483, 5.85, 355.30, 17.73, 0
1270, 87472, 6.50, 351.70, 17.73, 0
1270, 87466, 6.15, 354.70, 17.73, 0
1272, 87451, 5.95, 355.40, 17.84, 0
1273, 87436, 6.35, 352.20, 17.84, 0
1274, 87431, 6.05, 354.50, 17.63, 0
1275, 87420, 6.10, 355.20, 17.73, 0
1276, 87410, 6.60, 352.50, 17.84, 0
1276, 87400, 6.00, 355.10, 17.84, 0
1277, 87390, 6.00, 353.90, 17.84, 0
1278, 87380, 6.25, 351.10, 17.73, 0
1279, 87369, 5.95, 357.70, 17.53, 0
1280, 87359, 6.15, 356.70, 17.63, 0
1281, 87350, 6.35, 355.00, 17.73, 0
1282, 87340, 5.90, 355.70, 17.84, 0
1283, 87331, 5.95, 354.70, 17.84, 0
1284, 87322, 5.95, 352.50, 17.84, 0
1284, 87317, 5.60, 356.70, 17.73, 0
1285, 87312, 6.20, 355.90, 17.73, 0
1285, 87308, 6.30, 355.20, 17.63, 0
1286, 87300, 5.95, 358.60, 17.63, 0
1287, 87292, 6.10, 355.70, 17.63, 0
1287, 87284, 5.95, 354.50, 17.84, 0
1288, 87272, 5.55, 357.20, 17.84, 0
1289, 87261, 6.10, 354.40, 17.84, 0
1291, 87250, 6.10, 354.00, 17.84, 0
1291, 87244, 6.45, 353.70, 17.73, 0
1291, 87242, 6.00, 353.60, 17.84, 0
1292, 87232, 5.60, 355.90, 17.94, 0
1293, 87224, 6.10, 353.60, 17.84, 0
1294, 87216, 5.80, 353.90, 17.73, 0
1294, 87208, 5.55, 356.70, 17.73, 0
1295, 87200, 6.10, 353.70, 17.73, 0
1296, 87192, 5.80, 353.80, 17.84, 0
1296, 87187, 5.80, 356.50, 18.04, 0
1297, 87182, 6.45, 353.00, 18.04, 0
1297, 87178, 6.20, 353.50, 18.04, 0
1300, 87154, 6.15, 351.30, 18.04, 0
1301, 87142, 5.80, 351.40, 18.04, 0
1302, 87128, 5.65, 356.20, 17.94, 0
1303, 87115, 6.30, 353.40, 17.94, 0
1304, 87102, 5.85, 354.00, 17.94, 0
1305, 87097, 6.10, 349.40, 17.73, 0
1306, 87090, 5.60, 350.30, 17.84, 0
1306, 87082, 6.00, 353.00, 17.84, 0
1307, 87074, 6.20, 350.00, 17.94, 0
1308, 87066, 5.65, 352.20, 18.04, 0
1309, 87053, 6.10, 352.50, 18.04, 0
1310, 87041, 6.10, 348.90, 18.04, 0
1311, 87030, 5.60, 349.10, 18.04, 0
1312, 87020, 6.00, 350.30, 17.94, 0
1313, 87010, 6.00, 349.70, 17.94, 0
1314, 87000, 5.70, 351.60, 17.94, 0
1315, 86993, 6.20, 353.00, 17.84, 0
1315, 86987, 6.20, 351.30, 17.84, 0
1316, 86982, 5.75, 351.30, 17.84, 0
