Altitude (m MSL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%)
3657, 65117, 1.60, 359.50, 3.15, 0
3659, 65106, 2.60, 337.70, 3.06, 0
3665, 65051, 3.05, 353.20, 3.15, 0
3667, 65037, 3.20, 333.80, 2.97, 0
3668, 65024, 3.05, 6.80, 3.06, 0
3670, 65012, 3.60, 341.40, 2.97, 0
3671, 64997, 2.95, 359.60, 2.97, 0
3673, 64982, 2.20, 351.60, 2.97, 0
3674, 64975, 3.50, 356.20, 3.06, 0
3675, 64968, 2.75, 359.40, 3.06, 0
3676, 64962, 2.90, 337.60, 2.97, 0
3677, 64952, 3.20, 10.70, 2.97, 0
3678, 64942, 2.30, 341.00, 2.97, 0
3679, 64932, 3.60, 350.40, 2.97, 0
3680, 64925, 2.75, 356.50, 2.97, 0
3681, 64918, 3.45, 339.90, 2.97, 0
3682, 64912, 2.90, 7.50, 2.97, 0
3683, 64900, 2.60, 341.30, 2.88, 0
3684, 64889, 3.60, 352.20, 2.88, 0
3686, 64878, 3.15, 358.70, 2.88, 0
3688, 64861, 3.50, 336.40, 2.97, 0
3690, 64844, 2.85, 4.70, 2.97, 0
3692, 64828, 2.45, 342.30, 2.88, 0
3693, 64817, 3.10, 358.80, 2.88, 0
3694, 64806, 2.85, 344.00, 2.97, 0
3695, 64796, 3.35, 349.80, 2.97, 0
3696, 64788, 2.35, 3.60, 2.88, 0
3697, 64781, 3.00, 342.00, 2.88, 0
3698, 64774, 3.15, 1.20, 2.88, 0
3700, 64761, 2.15, 342.20, 2.97, 0
3701, 64748, 3.60, 353.80, 2.97, 0
3703, 64736, 2.20, 360.00, 2.88, 0
3704, 64725, 3.15, 342.00, 2.80, 0
3705, 64714, 2.65, 359.90, 2.88, 0
3706, 64704, 3.15, 341.20, 2.88, 0
3707, 64699, 2.85, 12.60, 2.88, 0
3708, 64694, 2.45, 344.90, 2.88, 0
3708, 64690, 3.55, 357.40, 2.97, 0
3710, 64673, 2.15, 13.20, 3.06, 0
3712, 64656, 3.30, 347.90, 2.97, 0
3714, 64640, 3.20, 10.20, 2.88, 0
3714, 64637, 2.20, 351.90, 2.88, 0
3715, 64634, 3.85, 5.80, 2.88, 0
3715, 64632, 2.20, 350.80, 2.97, 0
3717, 64617, 3.40, 349.00, 2.88, 0
3719, 64602, 2.80, 12.90, 2.88, 0
3720, 64588, 2.25, 358.90, 2.88, 0
3722, 64576, 3.45, 10.10, 2.88, 0
3723, 64564, 3.25, 1.80, 2.88, 0
3725, 64552, 3.40, 352.30, 2.88, 0
3725, 64549, 3.40, 10.00, 2.88, 0
3725, 64547, 2.95, 344.20, 2.88, 0
3725, 64546, 3.85, 13.70, 2.88, 0
3727, 64535, 3.85, 16.60, 2.97, 0
3728, 64524, 3.50, 2.60, 3.06, 0
3729, 64514, 3.50, 20.80, 3.06, 0
3731, 64501, 3.15, 11.80, 3.06, 0
3732, 64488, 3.65, 357.50, 3.06, 0
3734, 64476, 3.40, 17.90, 2.97, 0
3735, 64466, 3.60, 6.00, 2.88, 0
3736, 64456, 3.15, 22.10, 2.88, 0
3737, 64446, 2.60, 14.70, 2.80, 0
3738, 64439, 3.90, 8.80, 2.80, 0
3739, 64432, 2.90, 28.00, 2.88, 0
3740, 64426, 3.20, 357.30, 2.88, 0
3744, 64388, 3.00, 21.50, 2.80, 0
3746, 64370, 3.80, 2.30, 2.88, 0
3747, 64366, 3.20, 27.90, 2.88, 0
3747, 64363, 3.20, 11.70, 2.80, 0
3748, 64360, 3.75, 7.30, 2.97, 0
3749, 64350, 2.70, 34.60, 2.97, 0
3750, 64340, 3.50, 10.60, 2.88, 0
3751, 64330, 3.95, 18.20, 2.88, 0
3754, 64309, 2.20, 16.00, 2.80, 0
3756, 64289, 3.55, 17.30, 2.88, 0
3758, 64270, 3.15, 18.40, 2.80, 0
3759, 64264, 2.95, 9.20, 2.88, 0
3760, 64258, 3.10, 30.20, 2.88, 0
3761, 64252, 2.40, 24.40, 2.88, 0
3762, 64240, 3.35, 14.40, 2.88, 0
3763, 64229, 2.95, 36.50, 2.88, 0
3765, 64218, 2.55, 4.70, 2.88, 0
3766, 64210, 3.15, 26.40, 2.88, 0
3766, 64203, 2.50, 26.20, 2.80, 0
3767, 64196, 3.35, 15.10, 2.80, 0
3768, 64188, 2.95, 42.50, 2.80, 0
3769, 64181, 2.80, 10.50, 2.80, 0
3770, 64174, 3.40, 31.80, 2.80, 0
3771, 64164, 1.95, 29.10, 2.71, 0
3772, 64155, 3.20, 21.80, 2.71, 0
3773, 64146, 2.75, 40.30, 2.71, 0
3774, 64136, 3.05, 38.20, 2.71, 0
3775, 64132, 1.90, 20.00, 2.71, 0
3776, 64123, 3.05, 24.30, 2.80, 0
3777, 64114, 2.20, 43.90, 2.80, 0
3778, 64106, 2.95, 15.40, 2.80, 0
3779, 64098, 3.15, 39.00, 2.80, 0
3780, 64090, 1.90, 10.90, 2.88, 0
3781, 64082, 3.30, 31.50, 2.88, 0
3783, 64070, 1.90, 41.60, 2.88, 0
3784, 64058, 3.65, 23.40, 2.88, 0
3785, 64046, 2.75, 44.30, 2.88, 0
3787, 64035, 2.25, 14.00, 2.88, 0
3788, 64025, 3.00, 36.20, 2.88, 0
3789, 64016, 1.90, 31.80, 2.80, 0
3795, 63967, 1.50, 37.30, 2.44, 0
3796, 63958, 3.45, 25.90, 2.44, 0
3797, 63947, 1.70, 41.50, 2.44, 0
3798, 63937, 2.25, 9.30, 2.53, 0
3800, 63928, 2.50, 51.70, 2.44, 0
3802, 63911, 1.80, 24.10, 2.53, 0
3804, 63894, 2.45, 30.40, 2.53, 0
3806, 63878, 1.80, 56.30, 2.53, 0
3806, 63871, 2.55, 23.00, 2.53, 0
3807, 63865, 2.40, 46.10, 2.53, 0
3808, 63860, 1.85, 18.30, 2.53, 0
3808, 63856, 2.85, 39.90, 2.53, 0
3809, 63853, 1.65, 40.60, 2.44, 0
3809, 63850, 2.40, 22.60, 2.53, 0
3810, 63839, 2.75, 62.60, 2.62, 0
3812, 63828, 1.75, 36.40, 2.62, 0
3813, 63818, 3.65, 44.80, 2.53, 0
3815, 63803, 2.20, 48.80, 2.44, 0
3816, 63788, 3.05, 29.70, 2.44, 0
3818, 63774, 2.35, 54.80, 2.35, 0
3819, 63765, 2.90, 33.00, 2.35, 0
3820, 63757, 2.90, 46.80, 2.44, 0
3821, 63750, 2.00, 62.90, 2.53, 0
3822, 63741, 2.50, 30.50, 2.44, 0
3823, 63732, 2.50, 78.70, 2.35, 0
3824, 63724, 1.80, 56.10, 2.35, 0
3826, 63713, 2.75, 46.30, 2.44, 0
3827, 63703, 1.70, 75.20, 2.35, 0
3828, 63694, 2.55, 52.20, 2.35, 0
3829, 63682, 3.10, 53.90, 2.44, 0
3831, 63671, 1.60, 44.10, 2.26, 0
3832, 63660, 2.80, 59.20, 2.35, 0
3834, 63641, 2.90, 62.90, 2.35, 0
3837, 63622, 2.10, 34.30, 2.26, 0
3839, 63604, 2.95, 54.80, 2.26, 0
3839, 63600, 1.35, 54.80, 2.26, 0
3840, 63596, 2.40, 53.60, 2.35, 0
3840, 63592, 2.40, 78.00, 2.17, 0
3841, 63583, 2.35, 19.20, 2.17, 0
3842, 63574, 2.75, 51.70, 2.17, 0
3843, 63566, 2.05, 37.40, 2.26, 0
3845, 63548, 2.80, 56.10, 2.26, 0
3848, 63531, 2.10, 71.30, 2.17, 0
3850, 63514, 1.95, 42.00, 2.17, 0
3850, 63509, 2.85, 59.80, 2.08, 0
3851, 63505, 1.85, 33.80, 2.17, 0
3851, 63502, 2.85, 50.00, 2.26, 0
3852, 63492, 1.80, 84.90, 2.08, 0
3854, 63482, 2.15, 66.80, 2.08, 0
3855, 63472, 2.75, 56.90, 2.08, 0
3857, 63452, 1.90, 22.30, 2.17, 0
3859, 63433, 2.80, 66.70, 2.17, 0
3862, 63414, 1.90, 75.20, 2.08, 0
3865, 63388, 3.05, 63.00, 2.08, 0
3866, 63382, 1.55, 75.20, 2.00, 0
3866, 63376, 2.30, 56.40, 2.08, 0
3867, 63370, 2.55, 54.80, 2.08, 0
3868, 63365, 0.10, 54.80, 2.08, 0
3868, 63360, 2.50, 53.20, 2.08, 0
3869, 63351, 1.70, 85.00, 2.00, 0
3871, 63342, 1.45, 85.00, 2.00, 0
3872, 63334, 2.90, 72.00, 2.00, 0
3874, 63311, 1.50, 72.00, 2.00, 0
3877, 63288, 2.50, 63.90, 2.00, 0
3880, 63266, 1.70, 71.30, 2.00, 0
3881, 63259, 1.45, 65.90, 2.08, 0
3882, 63247, 2.65, 82.50, 2.08, 0
3883, 63236, 1.35, 82.50, 2.00, 0
3885, 63225, 2.10, 56.90, 1.91, 0
3886, 63215, 2.15, 100.70, 1.82, 0
3887, 63206, 1.50, 39.60, 1.82, 0
3889, 63191, 2.15, 77.80, 1.82, 0
3891, 63175, 2.65, 100.80, 1.91, 0
3893, 63160, 2.40, 70.40, 1.91, 0
3893, 63158, 2.55, 91.90, 1.91, 0
3893, 63157, 2.20, 61.70, 1.91, 0
3893, 63156, 2.85, 76.70, 2.00, 0
3895, 63140, 1.90, 94.30, 2.00, 0
3897, 63124, 2.35, 72.40, 2.00, 0
3899, 63108, 2.60, 98.90, 1.91, 0
3901, 63095, 1.75, 61.30, 1.91, 0
3902, 63083, 2.65, 85.30, 1.91, 0
3903, 63072, 1.90, 71.50, 1.91, 0
3904, 63069, 2.80, 79.10, 1.91, 0
3904, 63066, 3.20, 88.20, 1.82, 0
3904, 63064, 2.65, 76.90, 1.91, 0
3906, 63050, 2.70, 71.60, 2.00, 0
3908, 63038, 2.00, 90.20, 2.00, 0
3909, 63026, 3.15, 63.00, 1.91, 0
3910, 63020, 3.15, 70.50, 1.91, 0
3910, 63015, 2.30, 56.30, 1.91, 0
3911, 63010, 3.25, 80.20, 2.00, 0
3914, 62985, 2.15, 79.60, 2.00, 0
3917, 62962, 2.90, 60.90, 2.00, 0
3920, 62940, 3.50, 75.30, 1.91, 0
3920, 62938, 2.45, 66.70, 1.91, 0
3920, 62936, 3.10, 74.50, 2.00, 0
3920, 62934, 3.25, 79.60, 2.00, 0
3921, 62926, 3.00, 59.30, 2.00, 0
3922, 62919, 3.20, 70.80, 2.08, 0
3923, 62912, 2.75, 84.90, 2.00, 0
3924, 62901, 3.85, 53.20, 2.08, 0
3926, 62890, 3.10, 75.90, 2.08, 0
3927, 62880, 2.55, 66.20, 2.08, 0
3928, 62870, 4.25, 58.60, 2.08, 0
3929, 62860, 2.75, 70.80, 2.00, 0
3931, 62850, 3.40, 57.70, 2.00, 0
3932, 62835, 3.85, 77.30, 1.91, 0
3934, 62820, 2.85, 62.60, 1.91, 0
3936, 62806, 4.45, 65.10, 1.91, 0
3936, 62804, 3.00, 70.10, 1.82, 0
3936, 62802, 3.70, 62.10, 1.91, 0
3937, 62800, 3.40, 69.70, 1.91, 0
3939, 62781, 2.95, 52.30, 2.00, 0
3941, 62762, 3.80, 66.90, 2.00, 0
3944, 62744, 3.15, 79.10, 1.91, 0
3944, 62742, 3.70, 54.70, 2.00, 0
3944, 62740, 3.85, 64.90, 2.00, 0
3944, 62738, 3.35, 64.60, 1.91, 0
3946, 62726, 4.30, 61.70, 1.91, 0
3947, 62715, 3.30, 54.90, 2.00, 0
3948, 62704, 3.65, 48.20, 1.91, 0
3950, 62694, 4.15, 60.90, 1.91, 0
3951, 62684, 3.30, 44.20, 2.00, 0
3952, 62674, 4.05, 54.70, 2.00, 0
3954, 62656, 3.65, 62.10, 1.91, 0
3956, 62640, 3.40, 46.40, 2.00, 0
3958, 62624, 4.05, 60.70, 1.91, 0
3960, 62607, 3.80, 46.90, 2.00, 0
3962, 62590, 4.05, 63.70, 2.00, 0
3964, 62574, 3.65, 63.50, 1.91, 0
3965, 62569, 4.60, 44.70, 2.00, 0
3966, 62564, 3.45, 48.00, 1.91, 0
3966, 62560, 4.10, 42.50, 2.00, 0
3969, 62535, 3.85, 50.70, 2.00, 0
3971, 62524, 4.80, 44.10, 2.00, 0
3972, 62514, 3.60, 42.20, 1.82, 0
3972, 62510, 4.35, 48.30, 1.82, 0
3975, 62488, 3.35, 58.00, 1.73, 0
3978, 62467, 4.15, 43.20, 1.82, 0
3980, 62446, 4.05, 59.60, 1.82, 0
3980, 62445, 3.45, 40.10, 1.82, 0
3980, 62444, 4.10, 52.00, 1.91, 0
3980, 62444, 3.25, 41.10, 1.82, 0
3982, 62434, 3.85, 41.00, 1.82, 0
3983, 62425, 3.90, 65.30, 1.82, 0
3984, 62416, 3.20, 43.10, 1.82, 0
3985, 62402, 4.20, 41.70, 1.91, 0
3987, 62389, 2.95, 56.90, 2.00, 0
3989, 62376, 4.55, 37.40, 2.00, 0
3990, 62369, 3.20, 52.90, 1.91, 0
3990, 62362, 3.20, 41.00, 1.73, 0
3991, 62356, 4.55, 40.90, 1.73, 0
3993, 62344, 3.20, 47.20, 1.73, 0
3994, 62332, 3.75, 43.10, 1.82, 0
3996, 62320, 4.50, 50.30, 1.73, 0
3996, 62313, 3.10, 37.60, 1.82, 0
3997, 62306, 3.90, 45.50, 1.91, 0
3998, 62300, 2.90, 58.20, 1.82, 0
4000, 62285, 3.90, 41.00, 1.82, 0
4002, 62270, 3.75, 53.60, 1.73, 0
4004, 62256, 3.20, 48.70, 1.73, 0
4004, 62250, 4.50, 43.50, 1.73, 0
4005, 62244, 3.25, 46.90, 1.82, 0
4006, 62238, 3.40, 35.70, 1.73, 0
4006, 62233, 4.10, 61.00, 1.73, 0
4007, 62228, 3.45, 30.90, 1.73, 0
4007, 62224, 4.25, 37.40, 1.73, 0
4009, 62212, 3.05, 43.50, 1.64, 0
4010, 62201, 3.50, 33.20, 1.64, 0
4012, 62190, 4.60, 45.30, 1.64, 0
4013, 62177, 3.30, 28.40, 1.73, 0
4015, 62164, 4.40, 44.00, 1.73, 0
4016, 62152, 3.75, 52.90, 1.55, 0
4018, 62141, 3.90, 33.30, 1.55, 0
4019, 62130, 4.15, 37.10, 1.64, 0
4020, 62120, 3.30, 30.30, 1.55, 0
4021, 62115, 3.70, 32.20, 1.55, 0
4021, 62111, 3.55, 51.20, 1.55, 0
4022, 62108, 4.15, 39.00, 1.55, 0
4024, 62094, 3.50, 34.10, 1.64, 0
4025, 62080, 3.65, 42.00, 1.73, 0
4027, 62066, 4.80, 35.40, 1.73, 0
4028, 62060, 3.50, 33.00, 1.64, 0
4028, 62055, 3.90, 24.20, 1.55, 0
4029, 62050, 4.30, 52.60, 1.46, 0
4031, 62036, 3.40, 35.40, 1.46, 0
4032, 62024, 4.30, 31.90, 1.46, 0
4034, 62012, 3.90, 37.40, 1.46, 0
4034, 62005, 3.40, 23.40, 1.46, 0
4035, 61998, 4.30, 44.50, 1.46, 0
4036, 61992, 3.30, 33.30, 1.38, 0
4037, 61982, 4.15, 22.40, 1.38, 0
4038, 61973, 3.80, 39.50, 1.29, 0
4040, 61964, 3.50, 27.30, 1.29, 0
4041, 61954, 4.75, 32.40, 1.38, 0
4042, 61944, 3.15, 41.10, 1.38, 0
4043, 61934, 4.35, 24.10, 1.38, 0
4044, 61924, 3.80, 34.10, 1.38, 0
4046, 61915, 3.80, 18.10, 1.46, 0
4047, 61906, 4.40, 31.90, 1.46, 0
4048, 61894, 3.50, 41.10, 1.38, 0
4050, 61882, 4.15, 21.10, 1.38, 0
4051, 61870, 4.35, 37.30, 1.38, 0
4052, 61860, 3.55, 24.60, 1.38, 0
4054, 61851, 4.20, 29.90, 1.46, 0
4055, 61842, 3.60, 33.50, 1.46, 0
4056, 61833, 4.50, 18.70, 1.46, 0
4057, 61824, 4.10, 34.10, 1.46, 0
4058, 61816, 3.75, 24.60, 1.46, 0
4059, 61806, 4.85, 26.50, 1.46, 0
4060, 61797, 3.35, 25.80, 1.38, 0
4061, 61788, 4.15, 17.30, 1.38, 0
4065, 61762, 3.60, 21.90, 1.55, 0
4065, 61756, 4.95, 18.80, 1.55, 0
4066, 61750, 5.20, 27.90, 1.46, 0
4068, 61737, 4.70, 15.90, 1.46, 0
4069, 61725, 5.30, 29.60, 1.46, 0
4071, 61714, 4.00, 20.90, 1.38, 0
4072, 61703, 5.35, 18.60, 1.46, 0
4073, 61692, 4.50, 28.40, 1.38, 0
4075, 61682, 5.10, 20.60, 1.46, 0
4075, 61675, 5.50, 21.60, 1.46, 0
4076, 61668, 3.95, 14.60, 1.55, 0
4077, 61662, 5.70, 22.70, 1.55, 0
4078, 61653, 4.40, 26.20, 1.55, 0
4079, 61644, 5.15, 8.90, 1.46, 0
4080, 61636, 4.60, 36.20, 1.38, 0
4082, 61618, 4.60, 14.90, 1.29, 0
4085, 61599, 5.45, 24.60, 1.29, 0
4087, 61580, 4.85, 18.80, 1.29, 0
4087, 61579, 5.10, 11.30, 1.29, 0
4087, 61578, 4.90, 26.70, 1.29, 0
4087, 61578, 4.40, 22.70, 1.29, 0
4089, 61564, 5.60, 17.40, 1.46, 0
4091, 61551, 4.60, 23.20, 1.46, 0
4092, 61538, 5.10, 12.50, 1.38, 0
4094, 61528, 5.70, 22.80, 1.38, 0
4095, 61518, 4.40, 17.20, 1.29, 0
4096, 61508, 6.05, 18.50, 1.29, 0
4097, 61501, 5.50, 19.40, 1.29, 0
4098, 61494, 5.85, 10.00, 1.29, 0
4099, 61488, 5.65, 22.40, 1.29, 0
4100, 61476, 4.70, 21.40, 1.29, 0
4101, 61465, 5.50, 18.80, 1.29, 0
4103, 61454, 5.90, 26.40, 1.20, 0
4103, 61449, 5.35, 11.70, 1.29, 0
4104, 61444, 5.85, 19.20, 1.38, 0
4105, 61440, 5.05, 25.50, 1.46, 0
4106, 61429, 6.15, 14.30, 1.46, 0
4107, 61418, 5.65, 23.60, 1.55, 0
4109, 61408, 5.30, 15.10, 1.55, 0
4110, 61397, 6.50, 15.30, 1.55, 0
4111, 61387, 5.00, 19.90, 1.55, 0
4112, 61378, 5.45, 12.30, 1.55, 0
4113, 61371, 6.35, 24.20, 1.55, 0
4114, 61364, 5.40, 14.90, 1.55, 0
4115, 61358, 6.45, 12.40, 1.55, 0
4116, 61349, 5.50, 23.30, 1.55, 0
4117, 61340, 5.95, 12.70, 1.46, 0
4118, 61332, 6.40, 22.30, 1.46, 0
4119, 61323, 5.10, 16.60, 1.46, 0
4120, 61314, 6.45, 15.50, 1.46, 0
4121, 61306, 5.65, 21.10, 1.46, 0
4123, 61294, 5.65, 11.20, 1.46, 0
4124, 61283, 6.00, 24.60, 1.46, 0
4126, 61272, 5.30, 14.20, 1.46, 0
4129, 61242, 6.65, 25.50, 1.46, 0
4130, 61235, 5.40, 14.40, 1.38, 0
4131, 61228, 7.15, 16.00, 1.38, 0
4132, 61219, 6.00, 20.50, 1.29, 0
4133, 61210, 6.40, 10.50, 1.29, 0
4134, 61202, 6.80, 19.50, 1.29, 0
4136, 61188, 5.30, 14.60, 1.38, 0
4138, 61174, 6.55, 15.30, 1.20, 0
4140, 61160, 6.50, 19.80, 1.20, 0
4140, 61156, 6.25, 17.40, 1.20, 0
4140, 61153, 6.05, 18.90, 1.11, 0
4141, 61150, 6.35, 13.60, 1.11, 0
4145, 61116, 6.15, 23.90, 1.02, 0
4147, 61100, 6.80, 15.40, 1.11, 0
4148, 61096, 6.80, 18.90, 1.02, 0
4148, 61093, 6.10, 12.20, 1.11, 0
4148, 61090, 7.50, 13.20, 1.20, 0
4150, 61076, 5.95, 22.10, 1.11, 0
4152, 61063, 6.75, 10.40, 1.02, 0
4153, 61050, 7.05, 17.60, 1.02, 0
4154, 61043, 5.85, 18.10, 1.02, 0
4155, 61037, 6.85, 11.90, 1.11, 0
4156, 61032, 7.10, 22.70, 1.02, 0
4156, 61025, 6.60, 10.40, 1.11, 0
4157, 61018, 7.10, 14.20, 1.20, 0
4158, 61012, 6.80, 23.10, 1.29, 0
4160, 60999, 7.20, 7.10, 1.20, 0
4161, 60987, 7.20, 16.80, 1.11, 0
4163, 60976, 6.35, 15.40, 1.02, 0
4163, 60969, 7.95, 8.80, 1.02, 0
4164, 60962, 6.90, 18.20, 1.02, 0
4165, 60956, 6.95, 8.20, 1.02, 0
4166, 60951, 7.85, 11.00, 1.20, 0
4166, 60946, 7.00, 12.60, 1.29, 0
4167, 60942, 7.45, 8.80, 1.29, 0
4169, 60926, 7.20, 14.80, 1.20, 0
4171, 60911, 7.95, 9.80, 1.20, 0
4173, 60896, 8.35, 12.50, 1.20, 0
4174, 60887, 7.05, 12.60, 1.11, 0
4175, 60879, 7.80, 6.30, 1.11, 0
4176, 60872, 7.50, 17.20, 1.02, 0
4177, 60863, 7.85, 11.30, 1.11, 0
4178, 60854, 7.65, 11.70, 1.11, 0
4179, 60846, 7.05, 17.40, 1.11, 0
4180, 60836, 7.80, 8.20, 1.20, 0
4181, 60827, 7.30, 14.40, 1.29, 0
4182, 60818, 7.40, 10.20, 1.29, 0
4184, 60804, 8.80, 11.80, 1.29, 0
4186, 60791, 7.40, 17.90, 1.29, 0
4187, 60778, 7.95, 11.50, 1.20, 0
4188, 60774, 8.20, 10.60, 1.20, 0
4188, 60771, 7.20, 9.70, 1.02, 0
4189, 60768, 8.80, 12.30, 1.02, 0
4191, 60750, 7.65, 12.00, 1.02, 0
4193, 60732, 7.65, 9.50, 1.02, 0
4196, 60714, 8.80, 13.10, 1.11, 0
4197, 60703, 7.95, 7.80, 1.11, 0
4198, 60693, 8.85, 8.70, 1.11, 0
4199, 60684, 8.10, 13.20, 1.11, 0
4200, 60677, 8.15, 5.70, 1.11, 0
4201, 60670, 8.50, 14.90, 1.11, 0
4202, 60664, 7.95, 9.80, 1.11, 0
4203, 60653, 9.05, 6.90, 1.11, 0
4205, 60642, 8.05, 15.00, 1.11, 0
4206, 60632, 8.35, 7.70, 1.02, 0
4206, 60627, 8.75, 12.90, 1.11, 0
4207, 60622, 7.95, 9.10, 1.02, 0
4208, 60618, 8.85, 7.00, 1.02, 0
4209, 60606, 8.00, 15.30, 0.93, 0
4210, 60595, 8.30, 4.60, 1.02, 0
4212, 60584, 8.95, 12.90, 1.02, 0
4213, 60575, 7.85, 8.50, 0.93, 0
4214, 60567, 9.05, 7.20, 1.02, 0
4215, 60560, 8.60, 14.60, 0.93, 0
4215, 60558, 8.80, 4.10, 1.02, 0
4215, 60557, 9.40, 9.10, 1.02, 0
4215, 60556, 8.45, 4.80, 1.02, 0
4217, 60542, 9.50, 6.00, 1.11, 0
4219, 60528, 8.75, 8.80, 1.11, 0
4221, 60514, 8.35, 5.10, 1.11, 0
4221, 60509, 9.05, 10.20, 1.11, 0
4222, 60504, 9.60, 2.60, 1.20, 0
4222, 60500, 9.10, 6.40, 1.20, 0
4224, 60491, 8.60, 7.30, 1.20, 0
4225, 60482, 8.75, 4.70, 1.20, 0
4226, 60474, 8.60, 10.40, 1.29, 0
4227, 60462, 8.55, 7.30, 1.20, 0
4229, 60451, 9.55, 4.60, 1.20, 0
4230, 60440, 8.60, 6.30, 1.11, 0
4232, 60425, 8.75, 3.00, 1.11, 0
4234, 60410, 8.90, 11.20, 1.11, 0
4236, 60396, 8.10, 5.20, 1.11, 0
4237, 60381, 8.80, 5.70, 1.29, 0
4240, 60364, 8.10, 3.60, 1.11, 0
4242, 60348, 9.25, 7.00, 1.20, 0
4242, 60342, 8.25, 6.30, 1.20, 0
4243, 60337, 8.70, 359.00, 1.29, 0
4244, 60332, 8.55, 8.70, 1.29, 0
4245, 60323, 7.60, 3.70, 1.20, 0
4246, 60315, 8.55, 5.40, 1.20, 0
4247, 60308, 7.90, 6.50, 1.20, 0
4248, 60297, 8.20, 358.30, 1.20, 0
4249, 60287, 8.80, 7.90, 1.29, 0
4251, 60278, 7.85, 7.60, 1.38, 0
4252, 60265, 8.25, 358.60, 1.20, 0
4254, 60252, 8.25, 8.30, 1.20, 0
4255, 60240, 7.75, 2.70, 1.20, 0
4259, 60208, 8.05, 10.10, 1.29, 0
4260, 60200, 7.30, 1.40, 1.29, 0
4261, 60192, 8.40, 0.40, 1.20, 0
4263, 60183, 7.55, 8.40, 1.11, 0
4264, 60174, 7.85, 359.20, 1.11, 0
4265, 60166, 8.05, 9.30, 1.02, 0
4266, 60154, 7.80, 1.20, 1.11, 0
4268, 60143, 8.70, 6.10, 1.20, 0
4269, 60132, 7.55, 10.30, 1.11, 0
4271, 60115, 7.45, 359.10, 0.93, 0
4273, 60099, 7.65, 9.00, 1.02, 0
4275, 60084, 7.35, 2.10, 1.02, 0
4275, 60082, 7.80, 4.00, 1.02, 0
4276, 60080, 7.70, 6.10, 0.93, 0
4276, 60078, 7.70, 356.60, 0.93, 0
4278, 60064, 7.40, 8.30, 0.93, 0
4279, 60051, 6.90, 7.70, 0.84, 0
4281, 60038, 7.95, 2.20, 0.93, 0
4282, 60029, 7.35, 7.40, 0.93, 0
4283, 60020, 7.75, 1.30, 0.93, 0
4284, 60012, 8.05, 9.00, 0.93, 0
4285, 60003, 7.10, 4.40, 0.84, 0
4286, 59994, 8.40, 1.80, 0.93, 0
4288, 59986, 7.35, 8.30, 0.93, 0
4289, 59975, 7.05, 358.30, 1.02, 0
4290, 59964, 7.85, 8.10, 1.11, 0
4292, 59954, 6.80, 7.80, 1.11, 0
4293, 59944, 7.90, 2.90, 1.11, 0
4294, 59934, 7.60, 11.60, 1.11, 0
4295, 59924, 7.55, 358.70, 1.11, 0
4297, 59914, 8.15, 5.60, 1.02, 0
4298, 59905, 6.55, 4.80, 0.93, 0
4299, 59896, 7.90, 3.30, 0.93, 0
4300, 59885, 7.75, 4.50, 0.84, 0
4302, 59875, 7.00, 358.10, 0.84, 0
4303, 59866, 7.90, 8.40, 0.76, 0
4304, 59858, 6.30, 2.20, 0.76, 0
4305, 59851, 7.60, 358.70, 0.76, 0
4306, 59844, 7.15, 7.50, 0.76, 0
4308, 59827, 6.50, 359.90, 0.76, 0
4310, 59811, 7.50, 8.90, 0.76, 0
4312, 59796, 6.60, 8.90, 0.67, 0
4313, 59786, 7.00, 9.30, 0.67, 0
4314, 59782, 6.85, 358.00, 0.67, 0
4314, 59775, 7.75, 3.30, 0.76, 0
4315, 59769, 6.85, 8.40, 0.84, 0
4316, 59764, 6.45, 7.20, 0.84, 0
4318, 59745, 6.70, 357.20, 0.67, 0
4319, 59736, 7.55, 9.20, 0.67, 0
4320, 59730, 6.35, 1.90, 0.58, 0
4321, 59725, 6.85, 0.10, 0.58, 0
4321, 59720, 6.60, 13.30, 0.67, 0
4328, 59665, 7.15, 358.50, 0.67, 0
4330, 59651, 6.65, 9.10, 0.58, 0
4332, 59638, 5.95, 5.60, 0.58, 0
4332, 59635, 7.35, 4.70, 0.58, 0
4333, 59632, 5.95, 359.60, 0.67, 0
4333, 59630, 6.90, 357.20, 0.58, 0
4334, 59620, 6.20, 7.60, 0.58, 0
4335, 59611, 6.50, 1.80, 0.49, 0
4336, 59602, 6.75, 5.40, 0.58, 0
4338, 59587, 7.10, 6.70, 0.67, 0
4340, 59572, 6.10, 0.70, 0.49, 0
4342, 59558, 7.30, 5.30, 0.49, 0
4343, 59553, 6.25, 1.70, 0.49, 0
4343, 59548, 6.30, 3.10, 0.49, 0
4344, 59544, 6.80, 9.50, 0.49, 0
4345, 59536, 5.75, 2.40, 0.49, 0
4346, 59529, 7.10, 3.70, 0.49, 0
4347, 59522, 6.80, 6.80, 0.58, 0
4349, 59505, 6.10, 359.80, 0.49, 0
4351, 59489, 6.95, 5.30, 0.49, 0
4353, 59474, 5.45, 1.80, 0.40, 0
4353, 59469, 6.20, 2.00, 0.40, 0
4354, 59464, 6.80, 6.00, 0.40, 0
4355, 59460, 5.85, 356.70, 0.49, 0
4357, 59444, 7.05, 6.10, 0.49, 0
4359, 59428, 6.15, 10.30, 0.40, 0
