Altitude (m MSL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%)
3598, 65534, 6.15, 31.10, 4.04, 0
3599, 65524, 6.10, 30.40, 4.13, 0
3601, 65509, 6.15, 26.70, 4.04, 0
3601, 65507, 5.55, 32.40, 4.13, 0
3601, 65506, 6.15, 33.70, 4.22, 0
3603, 65496, 5.85, 33.50, 3.95, 0
3604, 65488, 5.85, 38.40, 3.86, 0
3605, 65480, 6.00, 32.20, 3.95, 0
3606, 65469, 5.70, 28.20, 3.95, 0
3607, 65457, 5.90, 33.50, 4.04, 0
3609, 65446, 6.25, 28.60, 4.04, 0
3610, 65435, 6.05, 34.30, 4.04, 0
3611, 65425, 6.15, 33.90, 4.04, 0
3612, 65416, 6.05, 30.40, 4.04, 0
3613, 65411, 5.75, 35.20, 4.04, 0
3613, 65406, 5.75, 27.40, 4.04, 0
3614, 65402, 5.80, 31.30, 4.04, 0
3642, 65166, 5.65, 30.90, 4.13, 0
3643, 65159, 6.05, 25.60, 4.13, 0
3643, 65153, 5.15, 21.60, 4.13, 0
3644, 65148, 5.80, 28.10, 3.95, 0
3646, 65131, 5.80, 24.10, 3.69, 0
3648, 65114, 5.60, 25.70, 3.78, 0
3650, 65098, 6.40, 25.00, 3.86, 0
3653, 65069, 5.50, 20.40, 3.78, 0
3654, 65062, 5.65, 26.20, 3.78, 0
3655, 65056, 5.70, 24.80, 3.78, 0
3655, 65052, 5.60, 28.30, 3.86, 0
3656, 65049, 6.15, 26.00, 3.86, 0
3656, 65046, 5.45, 23.60, 3.86, 0
3665, 64971, 5.10, 21.00, 3.69, 0
3666, 64960, 5.35, 27.40, 3.69, 0
3667, 64950, 5.80, 21.90, 3.78, 0
3678, 64861, 6.00, 21.00, 3.51, 0
3679, 64855, 5.30, 24.40, 3.33, 0
3679, 64850, 5.75, 21.70, 3.51, 0
3685, 64803, 4.95, 18.30, 3.60, 0
3686, 64791, 5.40, 21.50, 3.60, 0
3688, 64780, 5.75, 18.00, 3.60, 0
3688, 64777, 5.05, 21.10, 3.60, 0
3688, 64774, 5.15, 22.10, 3.60, 0
3689, 64772, 4.85, 20.90, 3.60, 0
3690, 64757, 5.15, 23.90, 3.60, 0
3692, 64741, 5.50, 19.80, 3.60, 0
3694, 64726, 5.30, 20.10, 3.60, 0
3694, 64724, 5.30, 20.20, 3.60, 0
3695, 64723, 5.05, 17.80, 3.51, 0
3695, 64722, 4.95, 23.20, 3.51, 0
3695, 64719, 5.25, 19.40, 3.51, 0
3695, 64716, 4.80, 20.60, 3.51, 0
3696, 64714, 4.85, 24.90, 3.60, 0
3697, 64699, 4.95, 22.20, 3.60, 0
3699, 64684, 4.95, 22.50, 3.51, 0
3701, 64670, 5.45, 18.60, 3.60, 0
3701, 64666, 5.10, 25.50, 3.15, 0
3702, 64662, 5.25, 16.40, 3.06, 0
3703, 64654, 4.95, 19.00, 2.97, 0
3704, 64647, 5.20, 18.20, 2.88, 0
3705, 64640, 4.90, 19.40, 2.88, 0
3706, 64630, 4.80, 26.20, 2.97, 0
3707, 64621, 4.80, 21.00, 2.97, 0
3708, 64612, 4.25, 24.00, 2.88, 0
3709, 64605, 5.05, 23.40, 2.88, 0
3709, 64598, 4.50, 19.50, 2.80, 0
3710, 64592, 5.20, 23.70, 2.97, 0
3711, 64583, 5.40, 16.70, 3.15, 0
3712, 64574, 4.50, 23.70, 3.24, 0
3713, 64566, 5.10, 20.70, 3.33, 0
3715, 64550, 4.20, 17.00, 3.33, 0
3717, 64535, 4.45, 25.20, 3.33, 0
3719, 64520, 4.90, 18.50, 3.33, 0
3719, 64515, 4.40, 16.90, 3.33, 0
3720, 64510, 5.15, 20.10, 3.42, 0
3721, 64506, 4.25, 15.10, 3.42, 0
3722, 64493, 4.25, 24.30, 3.42, 0
3724, 64480, 4.70, 16.80, 3.42, 0
3725, 64468, 4.10, 18.20, 3.33, 0
3726, 64459, 4.70, 26.50, 3.33, 0
3727, 64449, 4.70, 19.30, 3.33, 0
3728, 64440, 4.25, 28.10, 3.33, 0
3735, 64384, 4.00, 20.70, 3.33, 0
3736, 64376, 4.35, 16.80, 3.06, 0
3737, 64368, 4.60, 17.50, 3.06, 0
3739, 64351, 4.70, 25.00, 3.06, 0
3741, 64335, 4.75, 16.50, 3.06, 0
3743, 64320, 4.45, 24.40, 3.06, 0
3743, 64314, 4.65, 18.00, 3.15, 0
3744, 64309, 4.25, 15.20, 3.15, 0
3745, 64304, 4.30, 26.30, 3.15, 0
3746, 64297, 4.60, 16.30, 3.15, 0
3746, 64290, 3.80, 23.30, 3.15, 0
3747, 64284, 4.55, 21.60, 3.15, 0
3747, 64281, 4.25, 14.50, 3.24, 0
3748, 64279, 4.40, 25.20, 3.15, 0
3748, 64278, 4.80, 17.40, 3.15, 0
3748, 64276, 4.20, 21.00, 3.15, 0
3748, 64275, 4.55, 26.20, 3.06, 0
3748, 64274, 4.35, 19.30, 3.06, 0
3749, 64266, 4.00, 22.50, 2.97, 0
3750, 64258, 4.40, 13.90, 2.88, 0
3751, 64250, 3.90, 13.60, 2.88, 0
3752, 64243, 4.25, 27.60, 2.88, 0
3753, 64237, 4.05, 13.00, 2.88, 0
3753, 64232, 3.65, 28.40, 2.88, 0
3755, 64221, 4.55, 19.70, 2.80, 0
3756, 64210, 3.80, 14.00, 2.80, 0
3757, 64200, 4.00, 23.00, 2.80, 0
3758, 64193, 4.60, 15.60, 2.80, 0
3759, 64186, 3.95, 20.20, 2.80, 0
3760, 64180, 4.40, 22.40, 2.80, 0
3760, 64175, 3.75, 21.20, 2.88, 0
3761, 64170, 4.00, 26.70, 2.88, 0
3761, 64166, 4.45, 18.10, 2.88, 0
3773, 64071, 4.05, 20.90, 3.06, 0
3774, 64061, 3.40, 19.70, 2.71, 0
3775, 64052, 3.75, 23.80, 2.71, 0
3777, 64036, 3.70, 19.40, 2.71, 0
3779, 64021, 3.70, 22.70, 2.80, 0
3781, 64006, 4.10, 19.00, 2.80, 0
3783, 63988, 2.95, 22.00, 2.88, 0
3785, 63970, 3.60, 23.10, 2.88, 0
3787, 63952, 3.35, 17.80, 2.88, 0
3788, 63947, 3.60, 21.10, 2.71, 0
3788, 63946, 3.00, 24.60, 2.80, 0
3789, 63939, 3.55, 13.80, 2.80, 0
3789, 63933, 3.10, 13.90, 2.71, 0
3790, 63928, 3.05, 19.10, 2.71, 0
3792, 63909, 3.70, 18.30, 2.71, 0
3794, 63891, 3.05, 27.70, 2.71, 0
3797, 63874, 3.40, 20.80, 2.80, 0
3798, 63860, 3.40, 22.20, 2.80, 0
3800, 63846, 3.05, 19.60, 2.80, 0
3802, 63832, 3.70, 12.60, 2.80, 0
3804, 63810, 3.40, 18.50, 2.71, 0
3807, 63788, 3.90, 19.10, 2.71, 0
3810, 63766, 3.50, 26.70, 2.71, 0
3826, 63630, 3.40, 23.10, 2.62, 0
3827, 63623, 4.25, 22.60, 2.62, 0
3828, 63616, 3.80, 27.40, 2.62, 0
3830, 63601, 4.05, 25.10, 2.62, 0
3831, 63587, 4.25, 22.70, 2.62, 0
3833, 63574, 3.70, 22.80, 2.62, 0
3833, 63568, 4.65, 23.80, 2.62, 0
3834, 63567, 3.75, 26.30, 2.62, 0
3834, 63566, 4.35, 23.80, 2.53, 0
3836, 63546, 4.40, 24.50, 2.62, 0
3838, 63528, 3.90, 25.40, 2.62, 0
3841, 63510, 4.55, 19.50, 2.62, 0
3848, 63450, 3.80, 28.00, 2.53, 0
3850, 63435, 4.70, 24.40, 2.53, 0
3852, 63420, 3.95, 29.10, 2.53, 0
3856, 63387, 4.50, 24.00, 2.53, 0
3856, 63379, 3.75, 24.70, 2.53, 0
3857, 63372, 4.05, 26.90, 2.44, 0
3860, 63348, 4.20, 28.50, 2.44, 0
3863, 63325, 4.20, 29.70, 2.53, 0
3866, 63302, 4.75, 29.80, 2.53, 0
3867, 63296, 4.15, 31.60, 2.53, 0
3867, 63290, 4.70, 29.00, 2.53, 0
3868, 63284, 4.70, 28.90, 2.53, 0
3869, 63275, 4.25, 32.10, 2.53, 0
3870, 63267, 5.00, 27.40, 2.53, 0
3871, 63260, 4.80, 28.70, 2.53, 0
3871, 63257, 4.55, 32.00, 2.53, 0
3872, 63253, 4.50, 31.10, 2.53, 0
3872, 63250, 4.10, 37.30, 2.53, 0
3874, 63232, 4.70, 31.40, 2.53, 0
3876, 63215, 4.35, 37.00, 2.53, 0
3879, 63198, 4.75, 36.00, 2.44, 0
3879, 63195, 4.70, 36.20, 2.35, 0
3880, 63187, 4.70, 37.80, 2.26, 0
3881, 63180, 4.85, 32.60, 2.26, 0
3894, 63067, 5.00, 35.60, 2.35, 0
3896, 63058, 4.85, 37.90, 2.35, 0
3897, 63050, 5.00, 33.70, 2.35, 0
3899, 63029, 4.75, 35.50, 2.44, 0
3901, 63009, 5.40, 39.90, 2.44, 0
3904, 62990, 5.30, 36.90, 2.35, 0
3904, 62987, 5.20, 45.40, 2.35, 0
3904, 62985, 5.70, 36.90, 2.44, 0
3905, 62984, 4.95, 39.80, 2.44, 0
3905, 62980, 5.75, 40.70, 2.44, 0
3905, 62977, 5.70, 33.40, 2.35, 0
3906, 62974, 5.10, 40.80, 2.17, 0
3917, 62880, 5.55, 44.40, 2.35, 0
3918, 62873, 6.10, 41.80, 2.35, 0
3919, 62866, 5.40, 42.10, 2.35, 0
3921, 62853, 5.65, 44.00, 2.35, 0
3922, 62841, 6.05, 37.90, 2.35, 0
3923, 62830, 5.80, 40.50, 2.44, 0
3948, 62626, 7.10, 37.20, 2.44, 0
3952, 62600, 6.75, 34.20, 2.44, 0
3954, 62577, 6.90, 38.10, 2.53, 0
3957, 62554, 6.90, 37.80, 2.53, 0
3964, 62497, 7.20, 38.20, 2.44, 0
3965, 62488, 6.85, 34.20, 2.44, 0
3966, 62480, 7.55, 35.30, 2.44, 0
3970, 62454, 7.10, 37.20, 2.35, 0
3970, 62448, 7.40, 38.40, 2.35, 0
3971, 62442, 7.40, 36.40, 2.35, 0
3976, 62401, 7.50, 38.70, 2.35, 0
3977, 62391, 7.90, 40.30, 2.35, 0
3978, 62382, 7.40, 37.00, 2.35, 0
3983, 62344, 8.30, 38.10, 2.35, 0
3984, 62339, 7.50, 34.80, 2.26, 0
3984, 62334, 8.10, 40.40, 2.35, 0
3986, 62317, 7.50, 37.10, 2.35, 0
3988, 62302, 7.70, 37.30, 2.44, 0
3990, 62288, 8.45, 37.50, 2.44, 0
3994, 62252, 8.00, 37.60, 2.26, 0
3995, 62247, 8.40, 36.90, 2.26, 0
3996, 62242, 7.65, 33.70, 2.35, 0
3998, 62225, 8.60, 37.50, 2.44, 0
4000, 62208, 8.50, 36.60, 2.44, 0
4002, 62192, 8.10, 37.00, 2.44, 0
4010, 62126, 8.30, 35.30, 2.53, 0
4011, 62121, 9.00, 36.00, 2.35, 0
4011, 62116, 8.80, 34.40, 2.17, 0
4013, 62105, 9.10, 38.80, 2.00, 0
4014, 62094, 9.00, 36.60, 1.91, 0
4015, 62084, 8.60, 36.50, 2.00, 0
4016, 62074, 9.00, 37.00, 2.17, 0
4018, 62064, 8.70, 33.00, 2.26, 0
4019, 62054, 8.90, 37.80, 2.35, 0
4020, 62047, 9.15, 36.80, 2.35, 0
4021, 62040, 8.80, 38.50, 2.35, 0
4021, 62034, 9.15, 39.70, 2.44, 0
4027, 61992, 8.85, 39.30, 2.08, 0
4027, 61986, 9.25, 39.80, 2.00, 0
4028, 61980, 8.80, 37.70, 1.91, 0
4043, 61856, 9.45, 37.30, 2.35, 0
4044, 61847, 9.45, 40.50, 2.26, 0
4046, 61838, 9.50, 36.70, 2.26, 0
4046, 61833, 9.40, 36.60, 2.26, 0
4047, 61828, 9.65, 38.50, 2.26, 0
4047, 61824, 9.55, 33.20, 2.26, 0
4056, 61756, 9.70, 37.80, 2.17, 0
4056, 61752, 9.85, 38.70, 2.17, 0
4057, 61748, 10.10, 37.40, 2.08, 0
4058, 61740, 9.75, 40.00, 2.08, 0
4059, 61733, 9.75, 36.80, 2.08, 0
4060, 61726, 9.75, 37.30, 2.08, 0
4067, 61664, 9.70, 36.30, 2.26, 0
4068, 61658, 9.50, 38.10, 2.17, 0
4069, 61648, 9.90, 35.60, 2.26, 0
4070, 61638, 9.70, 39.10, 2.17, 0
4072, 61628, 9.70, 36.90, 2.17, 0
4073, 61618, 9.85, 36.10, 2.26, 0
4074, 61609, 9.50, 39.20, 2.26, 0
4075, 61600, 9.55, 35.30, 2.26, 0
4077, 61584, 9.55, 37.60, 2.26, 0
4079, 61569, 9.55, 37.80, 2.26, 0
4081, 61554, 9.55, 34.20, 2.26, 0
4083, 61536, 9.60, 35.20, 2.08, 0
4083, 61534, 9.55, 33.40, 2.08, 0
4084, 61532, 9.20, 38.60, 2.08, 0
4085, 61521, 9.35, 34.60, 2.17, 0
4086, 61510, 9.70, 34.70, 2.17, 0
4088, 61500, 9.85, 36.30, 2.17, 0
4089, 61486, 9.40, 35.00, 2.08, 0
4090, 61483, 9.40, 36.00, 2.08, 0
4090, 61480, 10.00, 33.30, 2.00, 0
4092, 61464, 9.45, 35.70, 2.08, 0
4094, 61449, 9.95, 35.90, 2.08, 0
4096, 61434, 9.80, 33.90, 2.08, 0
4097, 61424, 9.45, 37.40, 2.17, 0
4098, 61416, 9.75, 33.70, 2.17, 0
4099, 61408, 9.50, 32.90, 2.17, 0
4100, 61397, 9.50, 36.60, 2.17, 0
4102, 61384, 9.50, 33.80, 2.17, 0
4104, 61372, 9.50, 36.00, 2.17, 0
4104, 61366, 9.50, 39.20, 2.17, 0
4105, 61361, 9.50, 34.50, 2.17, 0
4106, 61356, 9.50, 36.00, 2.17, 0
4107, 61348, 9.50, 33.80, 2.17, 0
4108, 61340, 9.50, 33.60, 2.17, 0
4109, 61332, 9.65, 36.60, 2.17, 0
4109, 61327, 9.45, 34.90, 2.08, 0
4110, 61322, 9.40, 38.80, 2.08, 0
4110, 61318, 9.50, 34.20, 2.08, 0
4111, 61310, 9.15, 33.80, 2.08, 0
4112, 61303, 9.30, 35.00, 2.08, 0
4113, 61296, 9.30, 32.20, 2.08, 0
4114, 61292, 9.25, 33.40, 2.08, 0
4114, 61288, 9.55, 33.60, 2.08, 0
4115, 61284, 9.45, 34.30, 2.08, 0
4115, 61278, 9.30, 32.80, 1.82, 0
4115, 61277, 9.40, 31.20, 1.73, 0
4116, 61276, 9.30, 34.40, 1.55, 0
4118, 61253, 9.40, 31.80, 2.00, 0
4119, 61247, 8.75, 32.90, 2.00, 0
4120, 61242, 9.15, 31.90, 1.91, 0
4123, 61215, 9.20, 33.50, 1.91, 0
4124, 61208, 9.20, 33.40, 1.91, 0
4125, 61202, 9.25, 29.40, 1.91, 0
4130, 61161, 9.35, 35.30, 1.82, 0
4131, 61151, 9.50, 32.40, 1.64, 0
4132, 61142, 9.30, 32.10, 1.55, 0
4134, 61131, 9.20, 33.80, 1.55, 0
4135, 61120, 9.35, 28.60, 1.73, 0
4136, 61110, 9.05, 32.40, 1.82, 0
4138, 61098, 9.55, 30.40, 1.82, 0
4139, 61087, 9.25, 30.90, 1.82, 0
4141, 61076, 9.55, 33.80, 1.91, 0
4144, 61046, 9.05, 29.30, 1.91, 0
4145, 61039, 8.90, 34.10, 1.82, 0
4146, 61032, 9.50, 30.50, 1.91, 0
4147, 61028, 9.00, 29.30, 1.91, 0
4147, 61024, 9.35, 31.10, 2.00, 0
4148, 61020, 9.65, 28.40, 2.00, 0
4148, 61019, 9.40, 27.80, 1.82, 0
4149, 61012, 9.05, 27.20, 1.82, 0
4149, 61006, 9.10, 29.90, 1.82, 0
4154, 60971, 9.30, 26.90, 1.91, 0
4155, 60962, 8.85, 29.10, 1.64, 0
4156, 60954, 9.45, 27.30, 1.64, 0
4158, 60936, 9.10, 27.50, 1.73, 0
4160, 60919, 9.25, 30.40, 1.82, 0
4162, 60902, 9.70, 27.10, 1.82, 0
4163, 60894, 8.70, 28.90, 1.82, 0
4164, 60886, 9.40, 27.00, 1.91, 0
4165, 60878, 9.30, 25.20, 1.91, 0
4166, 60870, 8.90, 29.20, 2.00, 0
4167, 60862, 9.60, 25.30, 2.00, 0
4168, 60854, 9.25, 25.10, 2.00, 0
4169, 60849, 9.15, 27.90, 2.00, 0
4170, 60844, 9.25, 24.30, 2.00, 0
4170, 60840, 8.60, 26.40, 1.91, 0
4186, 60713, 9.35, 24.60, 1.64, 0
4188, 60699, 9.20, 24.30, 1.73, 0
4190, 60686, 9.40, 24.00, 1.82, 0
4190, 60680, 9.45, 22.50, 1.82, 0
4191, 60675, 9.30, 25.50, 1.91, 0
4192, 60670, 9.40, 25.40, 1.91, 0
4195, 60642, 8.95, 22.80, 2.00, 0
4196, 60635, 9.60, 22.70, 2.00, 0
4197, 60628, 9.25, 22.50, 2.00, 0
4198, 60621, 9.30, 24.60, 2.00, 0
4199, 60614, 9.70, 24.30, 1.91, 0
4199, 60608, 9.00, 24.30, 1.91, 0
4200, 60603, 9.50, 24.30, 1.91, 0
4200, 60599, 9.15, 21.70, 1.82, 0
4201, 60596, 8.95, 24.10, 1.82, 0
4202, 60584, 9.15, 24.40, 1.82, 0
4203, 60578, 9.65, 25.60, 1.82, 0
4205, 60563, 9.20, 23.50, 1.82, 0
4206, 60556, 9.45, 23.70, 1.82, 0
4207, 60546, 9.45, 23.20, 1.64, 0
4208, 60543, 9.85, 21.70, 1.82, 0
4208, 60540, 9.45, 19.90, 1.91, 0
4211, 60514, 9.70, 23.30, 2.00, 0
4212, 60508, 9.00, 17.60, 2.00, 0
4213, 60502, 9.30, 23.50, 2.08, 0
4213, 60496, 9.70, 20.80, 2.08, 0
4214, 60491, 9.20, 19.90, 2.08, 0
4215, 60486, 9.95, 22.50, 1.73, 0
4220, 60440, 9.00, 20.70, 1.64, 0
4222, 60429, 9.60, 22.30, 1.73, 0
4223, 60418, 9.60, 18.10, 1.73, 0
4224, 60409, 9.15, 22.60, 1.73, 0
4226, 60400, 9.80, 22.10, 1.82, 0
4227, 60392, 9.40, 20.30, 1.73, 0
4228, 60383, 9.25, 21.40, 1.82, 0
4228, 60381, 8.60, 19.70, 1.91, 0
4228, 60380, 9.05, 22.90, 2.00, 0
4239, 60297, 8.60, 18.80, 1.55, 0
4240, 60285, 9.45, 21.00, 1.64, 0
4242, 60274, 9.05, 18.00, 1.64, 0
4242, 60270, 9.45, 22.20, 1.64, 0
4248, 60224, 9.00, 19.90, 1.55, 0
4249, 60218, 9.25, 19.50, 1.38, 0
4249, 60212, 8.55, 16.10, 1.38, 0
4252, 60193, 8.85, 16.80, 1.55, 0
4254, 60176, 8.90, 16.80, 1.55, 0
4256, 60160, 8.75, 17.60, 1.64, 0
4257, 60151, 9.40, 19.60, 1.64, 0
4258, 60143, 8.90, 18.20, 1.64, 0
4259, 60136, 8.60, 19.20, 1.73, 0
4260, 60131, 8.55, 17.40, 1.73, 0
4260, 60125, 8.55, 16.20, 1.73, 0
4261, 60120, 8.85, 18.40, 1.73, 0
4261, 60116, 8.75, 17.90, 1.20, 0
4262, 60110, 8.45, 15.40, 1.29, 0
4269, 60058, 8.35, 17.40, 1.73, 0
4270, 60051, 8.35, 13.80, 1.73, 0
4271, 60044, 8.65, 14.70, 1.73, 0
4275, 60012, 7.95, 13.20, 1.64, 0
4276, 60004, 8.40, 14.40, 1.73, 0
4277, 59996, 8.40, 16.40, 1.73, 0
4279, 59974, 8.35, 15.80, 1.64, 0
4281, 59965, 8.00, 16.30, 1.64, 0
4282, 59956, 8.35, 15.60, 1.64, 0
4282, 59953, 8.35, 17.50, 1.64, 0
4283, 59950, 8.05, 13.50, 1.64, 0
4283, 59948, 8.35, 14.00, 1.55, 0
4286, 59922, 7.85, 14.80, 1.55, 0
4287, 59916, 8.50, 14.50, 1.55, 0
4288, 59910, 8.10, 17.90, 1.55, 0
4295, 59849, 8.15, 14.70, 1.64, 0
4296, 59842, 7.90, 17.90, 1.64, 0
4297, 59836, 7.90, 13.60, 1.55, 0
4300, 59817, 7.35, 16.00, 1.46, 0
4300, 59812, 7.90, 15.50, 1.46, 0
4301, 59808, 7.70, 19.10, 1.38, 0
4306, 59767, 8.05, 16.70, 1.46, 0
4308, 59748, 7.80, 17.90, 1.46, 0
4309, 59743, 8.10, 13.80, 1.46, 0
4310, 59738, 7.60, 17.10, 1.46, 0
4310, 59734, 7.60, 13.10, 1.38, 0
4322, 59639, 7.55, 14.00, 1.29, 0
4323, 59629, 7.90, 16.20, 1.29, 0
4325, 59620, 7.30, 18.10, 1.29, 0
4329, 59582, 7.95, 17.60, 1.20, 0
4330, 59577, 7.40, 18.60, 1.20, 0
4331, 59572, 7.80, 16.40, 1.29, 0
4335, 59535, 7.35, 13.10, 1.11, 0
4337, 59522, 7.85, 15.10, 1.20, 0
4339, 59510, 7.10, 14.80, 1.20, 0
4342, 59485, 7.90, 16.90, 1.02, 0
4343, 59479, 7.75, 16.80, 1.11, 0
4343, 59474, 7.75, 15.20, 1.11, 0
4344, 59466, 7.40, 16.80, 1.02, 0
4347, 59448, 7.80, 15.40, 1.02, 0
4349, 59430, 7.80, 15.90, 1.11, 0
4349, 59426, 7.85, 19.30, 0.84, 0
4350, 59420, 7.30, 17.20, 0.93, 0
4354, 59389, 7.75, 17.80, 0.84, 0
4355, 59381, 6.95, 15.20, 0.84, 0
4356, 59374, 7.75, 16.10, 0.93, 0
4359, 59355, 7.70, 16.60, 0.93, 0
4361, 59337, 7.45, 15.10, 1.02, 0
4363, 59320, 8.10, 16.90, 1.02, 0
4367, 59285, 7.40, 18.80, 0.67, 0
4368, 59280, 7.15, 18.00, 0.84, 0
4369, 59276, 7.20, 15.30, 0.84, 0
4369, 59270, 7.80, 17.70, 0.93, 0
4370, 59265, 7.35, 14.70, 0.93, 0
4371, 59260, 7.75, 16.40, 0.93, 0
4374, 59237, 6.90, 18.40, 0.84, 0
4374, 59231, 7.10, 15.00, 0.76, 0
4375, 59226, 7.70, 18.10, 0.67, 0
4377, 59213, 7.00, 16.40, 0.67, 0
4378, 59201, 7.75, 17.40, 0.67, 0
4380, 59190, 7.20, 19.30, 0.76, 0
4382, 59171, 7.15, 15.00, 0.76, 0
4384, 59153, 7.65, 18.20, 0.76, 0
4387, 59136, 6.95, 18.40, 0.76, 0
4388, 59129, 7.15, 16.30, 0.76, 0
4388, 59122, 7.45, 18.20, 0.76, 0
4389, 59116, 7.00, 17.50, 0.67, 0
4392, 59092, 7.20, 41.00, 0.49, 0
4393, 59087, 7.30, 14.40, 0.49, 0
4394, 59082, 6.95, 17.70, 0.49, 0
4396, 59059, 6.65, 15.60, 0.49, 0
4399, 59037, 7.45, 17.50, 0.58, 0
4402, 59016, 6.95, 17.90, 0.58, 0
4403, 59007, 7.45, 16.90, 0.67, 0
4404, 58999, 7.55, 16.90, 0.67, 0
4405, 58992, 7.15, 14.30, 0.58, 0
4406, 58989, 7.15, 17.20, 0.58, 0
4407, 58981, 6.70, 11.00, 0.58, 0
4408, 58974, 7.20, 15.20, 0.58, 0
4415, 58916, 6.75, 16.30, 0.40, 0
4416, 58908, 7.20, 20.70, 0.40, 0
4417, 58900, 6.75, 17.70, 0.40, 0
4419, 58887, 7.05, 16.40, 0.40, 0
4420, 58875, 6.80, 16.00, 0.49, 0
4422, 58864, 6.40, 12.80, 0.49, 0
4423, 58852, 7.10, 17.40, 0.49, 0
4425, 58840, 6.70, 17.90, 0.49, 0
4426, 58828, 6.85, 16.10, 0.49, 0
4427, 58822, 7.10, 18.40, 0.49, 0
4428, 58817, 6.85, 14.90, 0.40, 0
4428, 58812, 7.10, 14.00, 0.40, 0
4429, 58809, 6.30, 16.40, 0.31, 0
4429, 58804, 6.65, 16.80, 0.40, 0
4430, 58800, 6.65, 18.80, 0.40, 0
4435, 58760, 6.30, 14.50, 0.31, 0
4436, 58750, 6.85, 18.20, 0.31, 0
4438, 58740, 6.30, 17.60, 0.31, 0
4441, 58715, 6.40, 21.40, 0.31, 0
4442, 58704, 6.25, 17.60, 0.31, 0
4443, 58699, 7.00, 18.50, 0.31, 0
4444, 58694, 6.50, 15.40, 0.31, 0
4444, 58690, 6.50, 16.40, 0.31, 0
4447, 58664, 6.20, 17.80, 0.31, 0
4448, 58658, 6.55, 16.40, 0.31, 0
4449, 58652, 6.80, 17.70, 0.31, 0
4449, 58651, 6.45, 17.80, 0.31, 0
4449, 58650, 7.05, 20.90, 0.31, 0
4449, 58650, 6.55, 20.40, 0.31, 0
4450, 58646, 6.40, 19.60, 0.22, 0
4450, 58643, 6.95, 19.80, 0.22, 0
4451, 58640, 6.15, 16.30, 0.22, 0
4453, 58623, 6.80, 21.40, -0.12, 0
4453, 58618, 6.30, 19.80, -0.21, 0
4454, 58614, 6.55, 19.00, -0.03, 0
4455, 58608, 7.00, 18.40, -0.12, 0
4455, 58603, 6.30, 18.90, -0.30, 0
4456, 58598, 6.85, 20.10, -0.30, 0
4457, 58593, 6.70, 23.00, -0.39, 0
4457, 58588, 6.25, 22.20, -0.39, 0
4458, 58584, 6.95, 21.40, -0.47, 0
4466, 58523, 6.70, 19.80, 0.05, 0
4467, 58517, 6.90, 20.10, -0.03, 0
4467, 58512, 6.40, 22.90, -0.03, 0
4469, 58502, 6.70, 23.40, -0.03, 0
4470, 58493, 6.75, 22.50, -0.12, 0
4471, 58484, 6.15, 24.10, -0.03, 0
4473, 58466, 6.70, 21.10, -0.03, 0
4475, 58450, 6.30, 22.70, 0.05, 0
4477, 58434, 6.85, 23.70, 0.05, 0
4478, 58432, 7.00, 22.10, 0.05, 0
4478, 58430, 6.75, 24.60, 0.14, 0
4478, 58428, 6.95, 22.90, 0.14, 0
4478, 58426, 6.40, 26.70, 0.05, 0
4478, 58425, 7.10, 25.80, 0.05, 0
4479, 58424, 7.25, 24.80, -0.03, 0
4480, 58416, 6.70, 25.60, -0.12, 0
4481, 58409, 7.10, 21.60, -0.12, 0
4482, 58402, 6.45, 22.40, -0.03, 0
4483, 58391, 6.55, 23.70, 0.05, 0
4484, 58380, 6.85, 24.70, 0.05, 0
4486, 58370, 6.65, 28.00, -0.03, 0
4490, 58338, 7.25, 21.30, -0.21, 0
4491, 58330, 6.50, 26.60, -0.21, 0
4492, 58322, 7.05, 24.50, -0.12, 0
4494, 58307, 6.75, 26.70, -0.12, 0
4496, 58293, 6.55, 28.10, -0.12, 0
4497, 58280, 7.10, 24.20, -0.12, 0
4498, 58277, 6.35, 27.30, -0.12, 0
4498, 58275, 6.60, 25.00, -0.12, 0
4498, 58274, 6.90, 26.10, -0.12, 0
4498, 58273, 7.05, 22.60, -0.21, 0
4499, 58266, 6.15, 23.80, -0.12, 0
4502, 58246, 6.95, 26.00, -0.21, 0
4504, 58227, 6.80, 26.00, -0.39, 0
4507, 58208, 6.50, 25.20, -0.39, 0
4510, 58186, 6.60, 24.90, -0.21, 0
4510, 58183, 6.55, 24.00, -0.47, 0
4510, 58180, 7.30, 24.20, -0.39, 0
4513, 58160, 6.30, 24.80, -0.39, 0
4515, 58142, 7.10, 27.40, -0.39, 0
4518, 58124, 7.20, 27.60, -0.39, 0
4518, 58120, 6.90, 26.40, -0.30, 0
4520, 58110, 6.55, 27.20, -0.30, 0
4521, 58100, 6.75, 28.70, -0.30, 0
4521, 58099, 7.30, 28.70, -0.30, 0
4521, 58098, 6.45, 28.40, -0.30, 0
4521, 58098, 7.05, 27.90, -0.39, 0
4524, 58076, 6.25, 29.00, -0.47, 0
4525, 58071, 6.70, 29.60, -0.47, 0
4525, 58066, 6.95, 27.60, -0.39, 0
4536, 57984, 7.25, 28.60, -1.09, 0
4537, 57978, 6.35, 32.40, -1.18, 0
4538, 57972, 6.95, 30.40, -1.18, 0
4542, 57936, 6.50, 31.20, -0.47, 0
